Linux 4.18.0-553.144.1.el8_10.x86_64 (g-test-poc-3) 	07/27/26 	_x86_64_	(4 CPU)

06:27:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:27:44     all    0.25    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.74
06:27:45     all    0.50    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.99
06:27:46     all    0.50    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.50
06:27:47     all    1.00    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   97.75
06:27:48     all    0.50    0.00    0.75    0.25    0.25    0.25    0.00    0.00    0.00   97.99
06:27:49     all    0.75    0.00    0.25    0.00    0.25    0.25    0.00    0.00    0.00   98.50
06:27:50     all    0.25    0.00    1.00    0.00    0.50    0.00    0.25    0.00    0.00   98.00
06:27:51     all    0.75    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   98.74
06:27:52     all    0.00    0.00    0.75    0.00    0.25    0.25    0.00    0.00    0.00   98.74
06:27:53     all    1.00    0.00    0.50    0.00    0.25    0.00    0.00    0.00    0.00   98.25
06:27:54     all    0.50    0.00    0.50    0.00    0.50    0.25    0.00    0.00    0.00   98.24
06:27:55     all    0.99    0.00    0.74    0.00    0.25    0.00    0.00    0.00    0.00   98.01
06:27:56     all    0.25    0.00    0.25    0.00    0.25    0.00    0.00    0.00    0.00   99.24
06:27:57     all    1.01    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   97.49
06:27:58     all    0.75    0.00    0.75    0.00    0.50    0.00    0.00    0.00    0.00   97.99
06:27:59     all    0.75    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.24
06:28:00     all    0.50    0.00    0.75    0.00    0.75    0.00    0.00    0.00    0.00   98.01
06:28:01     all    0.25    0.00    0.51    0.25    0.25    0.00    0.00    0.00    0.00   98.74
06:28:02     all    0.50    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.75
06:28:03     all    1.73    0.00    2.23    0.25    0.74    0.25    0.00    0.00    0.00   94.80
06:28:04     all    0.00    0.00    0.76    0.00    0.25    0.00    0.00    0.00    0.00   98.99
06:28:05     all    0.75    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   98.74
06:28:06     all    0.74    0.00    0.74    0.00    0.50    0.00    0.00    0.00    0.00   98.01
06:28:07     all    1.25    0.00    1.50    0.25    0.50    0.25    0.00    0.00    0.00   96.25
Average:     all    0.61    0.00    0.63    0.05    0.32    0.13    0.01    0.00    0.00   98.26
