Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-2) 	07/03/26 	_x86_64_	(4 CPU)

06:43:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:44:39     all    1.75    0.00    0.75    0.50    0.25    0.25    0.25    0.00    0.00   96.26
06:44:40     all    1.52    0.00    0.76    0.25    0.25    0.25    0.00    0.00    0.00   96.96
06:44:41     all    1.00    0.00    1.00    0.00    0.50    0.00    0.00    0.00    0.00   97.49
06:44:42     all    1.01    0.00    0.25    0.00    0.25    0.50    0.00    0.00    0.00   97.98
06:44:43     all    1.25    0.00    1.00    0.00    0.50    0.25    0.00    0.00    0.00   96.99
06:44:44     all    1.50    0.00    1.25    0.00    0.25    0.00    0.25    0.00    0.00   96.75
06:44:45     all    0.76    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   98.73
06:44:46     all    2.74    0.00    2.74    0.25    1.00    0.50    0.00    0.00    0.00   92.79
06:44:47     all    2.02    0.00    2.27    0.00    0.25    0.25    0.00    0.00    0.00   95.20
06:44:48     all    1.26    0.00    0.76    0.00    0.51    0.00    0.00    0.00    0.00   97.47
06:44:49     all    1.01    0.00    0.76    0.00    0.25    0.25    0.00    0.00    0.00   97.73
06:44:50     all    1.00    0.00    0.50    0.00    0.25    0.50    0.00    0.00    0.00   97.74
06:44:51     all    1.25    0.00    0.75    0.00    0.50    0.25    0.00    0.00    0.00   97.24
06:44:52     all    1.27    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   97.97
06:44:53     all    1.00    0.00    0.50    0.25    0.75    0.25    0.25    0.00    0.00   97.01
06:44:54     all    1.01    0.00    1.01    0.25    0.25    0.00    0.25    0.00    0.00   97.24
06:44:55     all    1.26    0.00    0.51    0.00    0.00    0.25    0.25    0.00    0.00   97.73
06:44:56     all    1.75    0.00    2.24    0.25    1.00    0.50    0.00    0.00    0.00   94.26
06:44:57     all    2.26    0.00    2.76    0.00    0.25    0.25    0.00    0.00    0.00   94.47
06:44:58     all    1.76    0.00    0.50    0.00    0.25    0.25    0.00    0.00    0.00   97.24
06:44:59     all    1.01    0.00    0.76    0.00    0.50    0.25    0.25    0.00    0.00   97.23
06:45:00     all    1.76    0.00    1.26    0.00    0.25    0.25    0.00    0.00    0.00   96.48
Average:     all    1.29    0.00    0.89    0.07    0.36    0.24    0.07    0.00    0.00   97.08
