Linux 4.18.0-553.129.1.el8_10.x86_64 (g-test-poc-1) 	07/03/26 	_x86_64_	(4 CPU)

06:43:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:44:23     all    1.53    0.00    0.51    0.00    0.26    0.00    0.00    0.00    0.00   97.70
06:44:24     all    2.26    0.00    1.26    0.00    0.75    0.00    0.00    0.00    0.00   95.73
06:44:25     all    2.01    0.00    1.01    0.25    0.25    0.50    0.00    0.00    0.00   95.98
06:44:26     all    1.51    0.00    0.76    0.00    0.25    0.25    0.00    0.00    0.00   97.23
06:44:27     all    1.51    0.00    1.26    0.00    0.50    0.25    0.00    0.00    0.00   96.48
06:44:28     all    1.77    0.00    1.01    0.00    0.51    0.25    0.00    0.00    0.00   96.46
06:44:29     all    2.02    0.00    1.01    0.00    0.51    0.00    0.00    0.00    0.00   96.46
06:44:30     all    2.01    0.00    0.75    0.00    0.25    0.50    0.00    0.00    0.00   96.49
06:44:31     all    2.02    0.00    1.01    0.00    0.50    0.00    0.00    0.00    0.00   96.47
06:44:32     all    1.51    0.00    1.01    0.00    0.50    0.50    0.00    0.00    0.00   96.47
06:44:33     all    4.73    0.00    4.23    0.50    0.75    0.25    0.25    0.00    0.00   89.30
06:44:34     all    2.02    0.00    1.26    0.25    0.25    0.25    0.25    0.00    0.00   95.71
06:44:35     all    2.24    0.00    0.75    0.00    0.75    0.25    0.00    0.00    0.00   96.01
06:44:36     all    1.77    0.00    1.01    0.00    0.25    0.25    0.00    0.00    0.00   96.72
06:44:37     all    1.51    0.00    1.01    0.00    0.50    0.25    0.00    0.00    0.00   96.73
06:44:38     all    2.03    0.00    0.76    0.00    0.25    0.00    0.00    0.00    0.00   96.96
06:44:39     all    2.25    0.00    1.50    0.00    0.75    0.75    0.25    0.00    0.00   94.50
06:44:40     all    2.02    0.00    1.01    0.25    0.25    0.25    0.00    0.00    0.00   96.21
06:44:41     all    2.27    0.00    1.01    0.00    0.76    0.00    0.00    0.00    0.00   95.97
06:44:42     all    1.76    0.00    1.26    0.00    0.25    0.00    0.00    0.00    0.00   96.73
06:44:43     all    1.77    0.00    0.76    0.00    0.25    0.25    0.00    0.00    0.00   96.97
06:44:44     all    2.24    0.00    0.75    0.00    0.75    0.75    0.00    0.00    0.00   95.51
06:44:45     all    1.52    0.00    1.01    0.00    0.25    0.00    0.00    0.00    0.00   97.22
06:44:46     all    3.04    0.00    2.28    0.00    0.25    0.25    0.00    0.00    0.00   94.18
06:44:47     all    1.51    0.00    1.01    0.00    0.75    0.00    0.00    0.00    0.00   96.73
06:44:48     all    2.77    0.00    1.51    0.00    0.25    0.50    0.00    0.00    0.00   94.96
06:44:49     all    2.50    0.00    1.25    0.25    0.75    0.25    0.00    0.00    0.00   95.00
06:44:50     all    2.28    0.00    0.76    0.00    0.51    0.25    0.00    0.00    0.00   96.20
06:44:51     all    1.51    0.00    1.01    0.00    0.50    0.25    0.00    0.00    0.00   96.73
06:44:52     all    2.03    0.00    0.51    0.00    0.25    0.00    0.00    0.00    0.00   97.21
06:44:53     all    2.00    0.00    1.25    0.00    0.50    0.50    0.00    0.00    0.00   95.75
06:44:54     all    2.25    0.00    1.25    0.00    0.50    0.25    0.00    0.00    0.00   95.75
06:44:55     all    1.27    0.00    0.76    0.00    0.25    0.25    0.00    0.00    0.00   97.46
06:44:56     all    3.28    0.00    2.27    0.00    0.76    0.00    0.00    0.00    0.00   93.69
06:44:57     all    2.01    0.00    1.00    0.00    0.25    0.25    0.00    0.00    0.00   96.49
06:44:58     all    2.26    0.00    0.75    0.00    0.75    0.50    0.00    0.00    0.00   95.74
06:44:59     all    2.28    0.00    1.27    0.00    0.25    0.25    0.00    0.00    0.00   95.94
06:45:00     all    2.26    0.00    1.50    0.00    0.50    0.25    0.25    0.00    0.00   95.24
Average:     all    2.09    0.00    1.15    0.05    0.47    0.25    0.03    0.00    0.00   95.96
