Linux 4.18.0-553.144.1.el8_10.x86_64 (g-test-poc-1) 	07/27/26 	_x86_64_	(4 CPU)

07:46:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:47:12     all    2.76    0.00    2.01    0.50    0.75    0.00    0.00    0.00    0.00   93.97
07:47:13     all    2.76    0.00    1.75    0.00    0.25    0.75    0.00    0.00    0.00   94.49
07:47:14     all    2.27    0.00    2.02    0.76    0.25    0.25    0.00    0.00    0.00   94.46
07:47:15     all    3.48    0.00    2.74    0.50    0.75    0.25    0.00    0.00    0.00   92.29
07:47:16     all    2.54    0.00    1.78    0.00    0.25    0.25    0.00    0.00    0.00   95.18
07:47:17     all    1.76    0.00    2.02    0.50    0.50    0.00    0.25    0.00    0.00   94.96
07:47:18     all    2.25    0.00    1.75    0.25    0.50    0.75    0.00    0.00    0.00   94.50
07:47:19     all    1.26    0.00    1.01    0.51    0.25    0.25    0.00    0.00    0.00   96.72
07:47:20     all    2.50    0.00    2.00    0.50    0.75    0.00    0.00    0.00    0.00   94.25
07:47:21     all    2.26    0.00    2.26    0.00    0.25    0.50    0.00    0.00    0.00   94.72
07:47:22     all    2.23    0.00    1.74    0.74    0.50    0.00    0.00    0.00    0.00   94.79
07:47:23     all    1.02    0.00    1.02    0.00    0.26    0.26    0.00    0.00    0.00   97.44
07:47:24     all    1.00    0.00    1.00    0.00    0.25    0.25    0.00    0.00    0.00   97.51
07:47:25     all    1.00    0.00    0.25    0.25    0.25    0.00    0.00    0.00    0.00   98.25
07:47:26     all    1.00    0.00    1.00    0.00    0.50    0.25    0.00    0.00    0.00   97.26
07:47:27     all    1.50    0.00    1.25    0.00    0.25    0.25    0.00    0.00    0.00   96.74
Average:     all    2.39    0.00    1.79    0.36    0.43    0.28    0.02    0.00    0.00   94.74
