Linux 4.18.0-553.139.1.el8_10.x86_64 (g-test-poc-1) 	07/08/26 	_x86_64_	(4 CPU)

08:40:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:40:33     all    1.75    0.00    1.25    0.00    1.00    0.50    0.00    0.00    0.00   95.49
08:40:34     all    2.74    0.00    1.74    0.00    0.75    0.25    0.75    0.00    0.00   93.78
08:40:35     all    2.51    0.00    1.00    0.25    1.00    0.25    0.00    0.00    0.00   94.99
08:40:36     all    2.01    0.00    1.50    0.00    0.75    0.50    0.50    0.00    0.00   94.74
08:40:37     all    2.76    0.00    1.00    0.25    0.50    0.25    0.50    0.00    0.00   94.74
08:40:38     all    1.52    0.00    1.01    0.25    1.01    0.25    0.00    0.00    0.00   95.96
08:40:39     all    1.99    0.00    1.24    0.25    0.99    0.50    0.99    0.00    0.00   94.04
08:40:40     all    5.01    0.00    3.01    0.00    1.25    0.50    1.00    0.00    0.00   89.22
08:40:41     all    2.76    0.00    3.76    0.25    1.25    0.25    0.25    0.00    0.00   91.48
08:40:42     all    2.01    0.00    1.00    0.25    0.75    0.75    0.75    0.00    0.00   94.49
08:40:43     all    2.52    0.00    1.26    0.50    0.76    0.00    0.00    0.00    0.00   94.96
08:40:44     all    2.49    0.00    1.74    0.25    1.00    0.50    0.25    0.00    0.00   93.78
08:40:45     all    2.01    0.00    1.50    0.00    0.75    0.50    0.25    0.00    0.00   94.99
08:40:46     all    1.77    0.00    1.26    0.00    0.76    0.25    0.25    0.00    0.00   95.71
08:40:47     all    2.26    0.00    1.00    0.00    1.00    0.50    0.25    0.00    0.00   94.99
08:40:48     all    2.03    0.00    1.52    0.00    1.01    0.00    0.25    0.00    0.00   95.19
08:40:49     all    2.01    0.00    1.51    0.00    0.75    0.50    0.25    0.00    0.00   94.97
08:40:50     all    2.00    0.00    0.75    0.25    0.75    0.50    0.50    0.00    0.00   95.26
08:40:51     all    2.51    0.00    1.75    0.25    0.50    0.00    0.25    0.00    0.00   94.74
08:40:52     all    2.00    0.00    1.25    0.50    1.00    0.50    0.25    0.00    0.00   94.50
08:40:53     all    3.04    0.00    2.78    0.00    1.01    0.25    0.00    0.00    0.00   92.91
08:40:54     all    1.77    0.00    1.52    0.00    1.01    0.25    0.25    0.00    0.00   95.20
08:40:55     all    2.23    0.00    1.24    0.50    0.99    0.50    0.25    0.00    0.00   94.31
08:40:56     all    3.28    0.00    1.52    0.00    0.76    0.25    0.25    0.00    0.00   93.94
08:40:57     all    2.27    0.00    1.01    0.00    0.76    0.25    0.25    0.00    0.00   95.47
08:40:58     all    2.02    0.00    1.26    0.25    0.50    0.25    0.00    0.00    0.00   95.72
08:40:59     all    1.75    0.00    1.25    0.00    1.00    0.75    0.25    0.00    0.00   95.01
08:41:00     all    2.26    0.00    1.26    0.25    1.01    0.00    0.25    0.00    0.00   94.97
08:41:01     all    2.02    0.00    1.01    0.00    0.76    0.51    0.25    0.00    0.00   95.45
08:41:02     all    1.76    0.00    1.01    0.00    0.75    0.25    0.25    0.00    0.00   95.98
08:41:03     all    2.01    0.00    1.26    0.00    0.75    0.00    0.00    0.00    0.00   95.98
08:41:04     all    2.26    0.00    1.26    0.25    0.75    0.75    0.25    0.00    0.00   94.47
08:41:05     all    2.01    0.00    1.25    0.50    0.75    0.25    0.00    0.00    0.00   95.24
08:41:06     all    1.51    0.00    1.01    0.00    1.01    0.00    0.25    0.00    0.00   96.23
08:41:07     all    3.51    0.00    2.51    0.00    1.00    0.50    0.25    0.00    0.00   92.23
08:41:08     all    1.75    0.00    1.00    0.00    0.50    0.50    0.25    0.00    0.00   95.99
08:41:09     all    2.01    0.00    1.26    0.25    0.50    0.00    0.00    0.00    0.00   95.98
08:41:10     all    1.26    0.00    1.26    0.00    1.01    0.25    0.25    0.00    0.00   95.97
08:41:11     all    2.50    0.00    1.75    0.75    1.00    0.50    0.00    0.00    0.00   93.50
Average:     all    2.14    0.00    1.36    0.15    0.84    0.33    0.27    0.00    0.00   94.91
